t_sec,mem_available_mb
0,6659.9
0,6746.3
2,6947.2
2,7148.1
4,7340.8
4,7529.3
6,7712.9
6,7888.8
8,8051.6
8,8200.7
10,8315.8
10,8621.8
12,8722.2
12,8801.3
14,8864.3
14,8905.4
16,8925.5
16,8928.9
18,8915.0
18,8882.7
20,8828.7
20,8758.3
22,8663.4
22,8551.9
24,8427.9
24,8285.6
26,8126.0
26,7956.3
28,7778.2
28,7589.6
30,7397.1
30,7199.0
32,7055.9
32,6940.8
34,6849.1
34,6836.2
36,6834.9
36,6834.0
38,6835.5
38,6838.1
40,6840.2
40,6842.0
42,6836.4
42,6834.0
44,6834.2
44,6835.2
46,6831.4
46,6829.4
48,6830.8
48,6831.2
50,6837.2
50,6840.7
52,6842.5
52,6843.1
54,6845.6
54,6846.9
56,6842.3
56,6841.0
58,6840.5
58,6839.8
60,6840.7
60,6842.0
62,6841.0
62,6838.1
64,6838.7
64,6842.4
66,6841.2
66,6840.3
68,6834.4
68,6830.6
70,6831.5
70,6829.2
72,6831.8
72,6831.0
74,6693.3
74,6695.3
76,6700.0
76,6702.0
78,6700.1
78,6702.8
80,6697.9
80,6697.0
82,6696.0
82,6697.2
84,6697.5
84,6779.1
86,6669.7
86,6672.4
88,6675.4
88,6675.6
90,6671.0
90,6667.5
92,6666.3
92,6665.7
94,6664.9
94,6664.0
96,6663.2
96,6664.9
98,6666.0
98,6668.9
100,6664.8
100,6664.3
102,6665.7
102,6667.1
104,6855.0
104,6781.6
106,6784.3
106,6782.1
108,6784.8
108,6784.5
110,6782.8
110,6785.8
112,6781.2
112,6782.5
114,6779.6
114,6774.0
116,6773.4
116,6774.3
118,6775.1
118,6773.2
120,6769.0
120,6764.4
122,6763.7
122,6768.6
124,6767.3
124,6765.3
126,6765.2
126,6761.4
128,6764.9
128,6768.1
130,6774.4
130,6776.2
132,6780.9
132,6785.5
134,6786.6
134,6791.8
136,6795.5
136,6795.0
138,6790.4
138,6785.4
140,6783.4
140,6781.8
142,6779.1
142,6772.8
144,6765.3
144,6763.7
146,6761.2
146,6765.1
148,6768.7
148,6769.0
150,6771.5
150,6775.4
152,6779.6
152,6781.8
154,6781.6
154,6780.8
156,6774.0
156,6771.6
158,6770.4
158,6768.3
160,6766.3
160,6764.5
162,6768.5
162,6771.9
164,6773.6
164,6773.2
166,6772.0
166,6773.3
168,6777.1
168,6780.5
170,6779.2
170,6779.9
172,6781.4
172,6782.7
174,6783.9
174,6785.2
176,6785.7
176,6784.4
178,6784.4
178,6780.5
